Query,Description,Title,URL,Snippet,Total Judgement,Relevant,Irrelevant
在中国有多少生存在野外的大熊猫？,在中国有多少生存在野外的大熊猫？,中国现在有多少只熊猫? 爱问知识人,https://iask.sina.com.cn/b/1SYG5NWdrLOv.html,中国现在有多少只熊猫?：级别：学长 3月30日 15:02 野外到底有多少只大熊猫？这是一个很难回答的问题。居住在高山区陡坡的密竹林中，大熊猫的统计成为一项很艰?,1,1,0
在中国有多少生存在野外的大熊猫？,在中国有多少生存在野外的大熊猫？,保护大熊猫措施_百度文库 - wenku.baidu.com,https://wenku.baidu.com/view/cb2ee7ebb8d528ea81c758f5f61fb7360b4c2b85.html,然而，长期以 来，在中国科技界，它也是一场关于如何适当地应用技术手 段来增加这一种群数量的争论焦点。 目前在中国，有一千只左右的大熊猫在野外生活，还有 近百民大熊猫在 29 家动物园和繁育基地圈养。,1,1,0
在中国有多少生存在野外的大熊猫？,在中国有多少生存在野外的大熊猫？,中国有多少只大熊猫？_360问答 - wenda.so.com,http://wenda.so.com/q/1367086311064444,中国有多少只大熊猫？ 月30日 15:02 野外到底有多少只大熊猫？这是一个很难回答的问题。居住在高山区陡坡的密竹林中，大熊猫的统计成为一项很艰苦的工作。在七十年代和八十年代曾经有过两次调查，估计野外有约1000只大熊猫，这个数字可能偏低。大熊猫分布区域内共有37个县，若按主产、一般 ...,1,1,0
计算频率的单位是什么？,计算频率的单位是什么？,频率的单位是什么 30 - 百度知道,https://zhidao.baidu.com/question/406241279.html,频率的单位是秒分之一，符号为s-1。 频率是时间内完成周期性变化的次数，是描述周期运动频繁程度的量。频率的表示符号为HZ，读音是赫兹，简称“赫”。 物质在1s内完成周期性变化的次数叫做频率，常用f表示。,13,10,3
计算频率的单位是什么？,计算频率的单位是什么？,频率（物理学专用术语）_百度百科,https://baike.baidu.com/item/%E9%A2%91%E7%8E%87/19505,频率，是单位时间内完成周期性变化的次数，是描述周期运动频繁程度的量，常用符号f或ν表示，单位为秒分之一，符号为s-1。为了纪念德国物理学家赫兹的贡献，人们把频率的单位命名为赫兹，简称“赫”，符号为Hz。每个物体都有由它本身性质决定的与振幅无关的频率，叫做固有频率。,13,12,1
计算频率的单位是什么？,计算频率的单位是什么？,如何计算频率-百度经验,https://jingyan.baidu.com/article/af9f5a2d72be6143140a4596.html,因此，在给定一个波周期所需的时间时，计算频率的公式为f＝1/T ，f表示频率，T表示完成单波振荡所需的时间周期或时间量。例子A：某个波完成一次振荡的时间是0.32秒。这波的频率是多少？例B：在0.57秒内，某个波可以完成15次振荡。这波的频率是多少？,13,7,6
计算频率的单位是什么？,计算频率的单位是什么？,波长（物理学名词）_百度百科 - baike.baidu.com,https://baike.baidu.com/item/%E6%B3%A2%E9%95%BF/829184,波长（wavelength）是指波在一个振动周期内传播的距离。也就是沿着波的传播方向，相邻两个振动位相相差2π的点之间的距离。波长λ等于波速u和周期T的乘积，即λ=uT。同一频率的波在不同介质中以不同速度传播，所以波长也不同。,8,0,8
计算频率的单位是什么？,计算频率的单位是什么？,电功是什么，电功单位与计算公式 - 电工天下,https://www.dgjs123.com/dggs/19080.htm,电工学的基础知识之一，电功的定义，很多电工朋友不了解电功是什么，对电功的单位，以及电功的计算公式，也不是十分熟悉，可以来这里学习下。 一、电功的定义. 电功是什么，电流将电能转换成其他形式能量的过程所做的功，即为电功。,8,2,6
计算频率的单位是什么？,计算频率的单位是什么？,【HZ是什么单位?】作业帮 - zybang.com,https://www.zybang.com/question/01458a8f44f67e7612c3d9b71edb7c31.html,"千赫常常用来描述数字信号以及模拟信号的带宽.数字信号的带宽指的是比特每秒的数据速度.一般来说,数据速度越快,带宽越大.但是,数据速度和带宽并不是一回事.速度为28,800bps的调制解调器,从某种意义上来说,它表面上频率为28.8kHz.但它的带宽通常要小很多,因为 ...",8,3,5
微软公司的竞争对手,那些公司是或者有潜力成为微软公司的对手？,微软之竞争对手_IT/计算机_专业资料 - 百度文库,https://wenku.baidu.com/view/673a0688680203d8ce2f24db.html,微软声称将面向触摸屏设备推出下一代 Windows 操作系统， 这说明微软自身也认识到， Windows 7 并非平板电脑消费者的首选。 2、谷歌 谷歌有望成为继苹果之后第二家市值超过微软的科技公司，尽管微软 2320 亿美元的市 值仍远远领先于谷歌的 1950 亿美元。,12,11,1
微软公司的竞争对手,那些公司是或者有潜力成为微软公司的对手？,微软现在有哪些主要的竞争对手_百度知道,https://zhidao.baidu.com/question/651946330396431925.html,2011-09-17 微软的竞争对手有哪些? 2011-12-05 微软最大的竞争对手是谁; 2013-01-15 微软为什么这么强大？到现在计算机软件上都没有像样的竞争对手？ 2013-12-27 微软的竞争对手有哪些？ 2006-05-20 微软公司主要是做什么的？有哪些产品？ 2015-01-20 微软的竞争对手有谁？,12,10,2
微软公司的竞争对手,那些公司是或者有潜力成为微软公司的对手？,微软最大的竞争对手究竟是谁，苹果、谷歌还是亚马逊？ - 知乎,https://www.zhihu.com/question/28485995,其实吧，微软盈利感觉主要是windows和office。所以主要对手应该是IBM和Oracle等企业应用。目前来看最大的敌人应该是在云上，也就是和亚马逊。至于谷歌嘛，微软就是拿出点钱陪他玩玩（显然没玩过），战略防守的意味大些。,12,11,1
微软公司的竞争对手,那些公司是或者有潜力成为微软公司的对手？,微软_百度百科 - baike.baidu.com,https://baike.baidu.com/item/%E5%BE%AE%E8%BD%AF,微软辩解说由于其在互联网软件市场上的领导地位，自然而然的微软的产品会遭到更多的攻击，因为这些微软产品被广泛使用。而有人则反驳说这些攻击也对准那些微软并不占优势的产品，显示微软的产品要比其竞争对手的产品在安全性上要低一筹。,2,1,1
微软公司的竞争对手,那些公司是或者有潜力成为微软公司的对手？,微软的竞争对手有哪些？_百度知道,https://zhidao.baidu.com/question/1945820349655154668.html,微软的任何产品都有竞争，如操作系统、智能手机、游戏、电脑硬件、办公以及其他应用软件等。但都属于一个领域，就是信息技术领域。而竞争对手，就是与微软经营产品相同，且一些有名的大公司。,2,2,0
微软公司的竞争对手,那些公司是或者有潜力成为微软公司的对手？,微软30年发展历程，都藏在竞争对手的名单里_36氪,https://36kr.com/p/5179293,分析微软这30年来财报中提到的竞争对手。 编者按：微软已经有30年的历史了。它是怎么发展的？近日，Quartz分析了微软这30年来财报中提到的竞争 ...,2,2,0
石油价格变动,为什么国际石油价格会变动？,原油价格的历史变动原因及影响因素_图文_百度文库,https://wenku.baidu.com/view/eff9466ea45177232f60a2df.html,原油价格的历史变动原因及影响因素 - 一、世界石油价格的历史变化情况回顾 1.1 1973年以前的低油价阶段 1960年opec成立以前，石油的生产和需求受西方国家控制，油价处于1.5～1.8美...,12,12,0
石油价格变动,为什么国际石油价格会变动？,做石油必读：原油价格的历史变动原因分析-期货频道-和讯网,http://futures.hexun.com/2016-01-15/181823133.html,长期来看，国际石油价格的波动动力主要取决于供给和需求，短期内的价格波动会受到石油库存变化、汇率变动、突发事件、政治事件、国际资本市场资金的短期流向、气候异常、市场干预等诸多因素的影响，这些因素通过对供求关系造成冲击或短期内改变投资 ...,12,12,0
石油价格变动,为什么国际石油价格会变动？,原油价格走势图_国际油价_今日油价_国际原油价格_石油价格_最新油价查询-金投原油网-金投网,https://www.cngold.org/img_date/yuanyou.html,nymex的轻质低硫原油期货是目前世界上商品期货中成交量最大的一种。由于该合约良好的流动性以及很高的价格透明度，nymex的轻质低硫原油期货价格被看作是世界石油市场上的基准价之一。,12,7,5
苏格兰背景影片,寻找有关苏格兰背景的影片。,盘点关于苏格兰的十部电影：勇敢的心(双语)_新浪教育_新浪网,http://edu.sina.com.cn/en/2014-09-19/110682226.shtml,梅尔·吉布森自编自导自演的史诗电影，改编自苏格兰民族英雄威廉‧华莱士的真实故事。华勒士和青梅竹马的恋人为逃避“初夜权”(贵族有权享有 ...,11,9,2
苏格兰背景影片,寻找有关苏格兰背景的影片。,勇敢的心（美国1995年梅尔·吉布森执导电影）_百度百科,https://baike.baidu.com/item/%E5%8B%87%E6%95%A2%E7%9A%84%E5%BF%83/26310,《勇敢的心》是派拉蒙影业公司出品的战争片，由梅尔·吉布森执导，梅尔·吉布森、苏菲·玛索、凯瑟琳·麦克马克等主演。影片以13-14世纪英格兰的宫廷政治为背景，以战争为核心，讲述了苏格兰起义领袖威廉·华莱士与英格兰统治者不屈不挠斗争的故事。1995年5月该片在美国上映。,11,7,4
苏格兰背景影片,寻找有关苏格兰背景的影片。,苏格兰风笛的独特风采——影片《勇敢的心》中的苏格兰音乐_论文_百度文库,https://wenku.baidu.com/view/480dc8a7c77da26925c5b0e6.html,"苏格兰风笛的独特风采——影片《勇敢的心》中的苏格兰音乐 - 美国派拉蒙公司的历史题材巨片《勇敢的心》用苏格兰风笛构筑出了苏格兰音乐的灵魂,突出了浓郁的民族风情,在战争场面中体现出苏格兰的民族精神...",11,9,2
苏格兰背景影片,寻找有关苏格兰背景的影片。,到苏格兰看《勇敢传说》中的壮丽风景_旅游_环球网,http://go.huanqiu.com/europe/2012-08/2994554.html,《勇敢传说》在描述苏格兰惊险刺激的神话传说的同时，亦展现了那里奇异的风光、迷人的风土人情、独有的遗产、雄伟的城堡以及壮丽的景观。 《勇敢传说》以古老的苏格兰作为历史背景，影片中不乏苏格兰高地开满石楠花 ...,6,5,1
苏格兰背景影片,寻找有关苏格兰背景的影片。,到苏格兰， 看《勇敢传说》中的壮丽风景,http://xmwb.xinmin.cn/resfile/2012-07-31/B12/t12b0731.pdf,为历史背景，影片中不乏苏格兰高 地开满石楠花的山丘和雄伟的山 巅。此外，影片还展示了苏格兰闪耀 着蓝绿光芒的秀丽海湾，并使用电 脑特技在动画片中还原了郁郁葱葱 的森林峡谷以及神秘的巨石阵。 苏格兰城堡众多，并且每一座城 堡都给人巨大的想象 ...,6,5,1
苏格兰背景影片,寻找有关苏格兰背景的影片。,到苏格兰 看《勇敢传说》中的壮丽风景_旅游频道_中国网络电视台,http://travel.cntv.cn/20120801/110157.shtml,今夏，伴随备受期待的迪士尼史诗般冒险巨作《勇敢传说》上映，苏格兰标志性的高地风光也将在大银幕上展现。苏格兰旅游局希望今夏去影院看电影的观众，也能亲自到苏格兰旅游，领略电影中的迷人风光。 《勇敢传说》在 ...,6,5,1
基努李维影片,寻找基努李维演出的影片名称。,基努·里维斯 (豆瓣) - movie.douban.com,https://movie.douban.com/celebrity/1008070/,基努·里维斯出生在黎巴嫩首都贝鲁特，父亲山谬·里维是美国地质学家，母亲派翠西亚·泰勒是英国人，曾以夜总会舞女为职。他的父亲出生在夏威夷，祖母有中国、夏威夷、葡萄牙血统，而祖父是田纳西州出生的爱尔兰裔美国人。,5,4,1
